"","subID","Sex","Age","lat","task_num","Task","cond","InvCond","trial","Stimuli","ExpectedResp","Resp","RT","accuracy"
"1","1","female",21,"right",1,"HFC",1,"Upright",1,"Humains_cib044",1,1,357,"Hit"
"2","1","female",21,"right",1,"HFC",1,"Upright",2,"Humains_cib138",1,1,291,"Hit"
"3","1","female",21,"right",1,"HFC",1,"Upright",3,"Humains_cib118",1,1,273,"Hit"
"4","1","female",21,"right",1,"HFC",1,"Upright",4,"Humains_cib066",1,1,316,"Hit"
"5","1","female",21,"right",1,"HFC",1,"Upright",5,"Humains_cib120",1,1,275,"Hit"
"6","1","female",21,"right",1,"HFC",1,"Upright",6,"Humains_dis136",0,0,NA,"CorrectRejection"
"7","1","female",21,"right",1,"HFC",1,"Upright",7,"Humains_dis137",0,0,NA,"CorrectRejection"
"8","1","female",21,"right",1,"HFC",1,"Upright",8,"Humains_cib055",1,1,319,"Hit"
"9","1","female",21,"right",1,"HFC",1,"Upright",9,"Humains_dis128",0,0,NA,"CorrectRejection"
"10","1","female",21,"right",1,"HFC",1,"Upright",10,"Humains_dis123",0,0,NA,"CorrectRejection"
"11","1","female",21,"right",1,"HFC",1,"Upright",11,"Humains_cib041",1,1,391,"Hit"
"12","1","female",21,"right",1,"HFC",1,"Upright",12,"Humains_dis091",0,0,NA,"CorrectRejection"
"13","1","female",21,"right",1,"HFC",1,"Upright",13,"Humains_cib070",1,1,333,"Hit"
"14","1","female",21,"right",1,"HFC",1,"Upright",14,"Humains_dis077",0,0,NA,"CorrectRejection"
"15","1","female",21,"right",1,"HFC",1,"Upright",15,"Humains_dis138",0,0,NA,"CorrectRejection"
"16","1","female",21,"right",1,"HFC",1,"Upright",16,"Humains_cib039",1,1,352,"Hit"
"17","1","female",21,"right",1,"HFC",1,"Upright",17,"Humains_cib058",1,1,345,"Hit"
"18","1","female",21,"right",1,"HFC",1,"Upright",18,"Humains_dis135",0,0,NA,"CorrectRejection"
"19","1","female",21,"right",1,"HFC",1,"Upright",19,"Humains_cib046",1,1,289,"Hit"
"20","1","female",21,"right",1,"HFC",1,"Upright",20,"Humains_cib036",1,1,338,"Hit"
"21","1","female",21,"right",1,"HFC",1,"Upright",21,"Humains_cib127",1,1,490,"Hit"
"22","1","female",21,"right",1,"HFC",1,"Upright",22,"Humains_cib117",1,1,283,"Hit"
"23","1","female",21,"right",1,"HFC",1,"Upright",23,"Humains_dis107",0,0,NA,"CorrectRejection"
"24","1","female",21,"right",1,"HFC",1,"Upright",24,"Humains_dis112",0,0,NA,"CorrectRejection"
"25","1","female",21,"right",1,"HFC",1,"Upright",25,"Humains_dis103",0,0,NA,"CorrectRejection"
"26","1","female",21,"right",1,"HFC",1,"Upright",26,"Humains_dis113",0,0,NA,"CorrectRejection"
"27","1","female",21,"right",1,"HFC",1,"Upright",27,"Humains_cib060",1,1,331,"Hit"
"28","1","female",21,"right",1,"HFC",1,"Upright",28,"Humains_dis121",0,0,NA,"CorrectRejection"
"29","1","female",21,"right",1,"HFC",1,"Upright",29,"Humains_dis090",0,0,NA,"CorrectRejection"
"30","1","female",21,"right",1,"HFC",1,"Upright",30,"Humains_dis073",0,0,NA,"CorrectRejection"
"31","1","female",21,"right",1,"HFC",1,"Upright",31,"Humains_cib134",1,1,386,"Hit"
"32","1","female",21,"right",1,"HFC",1,"Upright",32,"Humains_dis119",0,0,NA,"CorrectRejection"
"33","1","female",21,"right",1,"HFC",1,"Upright",33,"Humains_cib112",1,1,299,"Hit"
"34","1","female",21,"right",1,"HFC",1,"Upright",34,"Humains_dis122",0,0,NA,"CorrectRejection"
"35","1","female",21,"right",1,"HFC",1,"Upright",35,"Humains_dis087",0,0,NA,"CorrectRejection"
"36","1","female",21,"right",1,"HFC",1,"Upright",36,"Humains_cib129",1,1,320,"Hit"
"37","1","female",21,"right",1,"HFC",1,"Upright",37,"Humains_cib113",1,1,274,"Hit"
"38","1","female",21,"right",1,"HFC",1,"Upright",38,"Humains_dis120",0,0,NA,"CorrectRejection"
"39","1","female",21,"right",1,"HFC",1,"Upright",39,"Humains_cib050",1,1,302,"Hit"
"40","1","female",21,"right",1,"HFC",1,"Upright",40,"Humains_cib136",1,1,371,"Hit"
"41","1","female",21,"right",1,"HFC",1,"Upright",41,"Humains_dis106",0,0,NA,"CorrectRejection"
"42","1","female",21,"right",1,"HFC",1,"Upright",42,"Humains_cib123",1,1,356,"Hit"
"43","1","female",21,"right",1,"HFC",1,"Upright",43,"Humains_dis084",0,0,NA,"CorrectRejection"
"44","1","female",21,"right",1,"HFC",1,"Upright",44,"Humains_dis072",0,0,NA,"CorrectRejection"
"45","1","female",21,"right",1,"HFC",1,"Upright",45,"Humains_dis133",0,0,NA,"CorrectRejection"
"46","1","female",21,"right",1,"HFC",1,"Upright",46,"Humains_cib107",1,1,348,"Hit"
"47","1","female",21,"right",1,"HFC",1,"Upright",47,"Humains_cib126",1,1,284,"Hit"
"48","1","female",21,"right",1,"HFC",1,"Upright",48,"Humains_cib065",1,1,330,"Hit"
"49","1","female",21,"right",1,"HFC",1,"Upright",49,"Humains_dis095",0,0,NA,"CorrectRejection"
"50","1","female",21,"right",1,"HFC",1,"Upright",50,"Humains_cib111",1,1,336,"Hit"
"51","1","female",21,"right",1,"HFC",1,"Upright",51,"Humains_dis127",0,0,NA,"CorrectRejection"
"52","1","female",21,"right",1,"HFC",1,"Upright",52,"Humains_cib037",1,1,256,"Hit"
"53","1","female",21,"right",1,"HFC",1,"Upright",53,"Humains_cib124",1,1,380,"Hit"
"54","1","female",21,"right",1,"HFC",1,"Upright",54,"Humains_cib040",1,1,282,"Hit"
"55","1","female",21,"right",1,"HFC",1,"Upright",55,"Humains_cib069",1,1,316,"Hit"
"56","1","female",21,"right",1,"HFC",1,"Upright",56,"Humains_dis126",0,0,NA,"CorrectRejection"
"57","1","female",21,"right",1,"HFC",1,"Upright",57,"Humains_dis117",0,0,NA,"CorrectRejection"
"58","1","female",21,"right",1,"HFC",1,"Upright",58,"Humains_cib062",1,1,289,"Hit"
"59","1","female",21,"right",1,"HFC",1,"Upright",59,"Humains_cib135",1,1,305,"Hit"
"60","1","female",21,"right",1,"HFC",1,"Upright",60,"Humains_cib057",1,1,295,"Hit"
"61","1","female",21,"right",1,"HFC",1,"Upright",61,"Humains_cib106",1,1,336,"Hit"
"62","1","female",21,"right",1,"HFC",1,"Upright",62,"Humains_cib116",1,1,282,"Hit"
"63","1","female",21,"right",1,"HFC",1,"Upright",63,"Humains_dis088",0,0,NA,"CorrectRejection"
"64","1","female",21,"right",1,"HFC",1,"Upright",64,"Humains_cib064",1,1,357,"Hit"
"65","1","female",21,"right",1,"HFC",1,"Upright",65,"Humains_dis080",0,0,NA,"CorrectRejection"
"66","1","female",21,"right",1,"HFC",1,"Upright",66,"Humains_dis079",0,0,NA,"CorrectRejection"
"67","1","female",21,"right",1,"HFC",1,"Upright",67,"Humains_dis083",0,0,NA,"CorrectRejection"
"68","1","female",21,"right",1,"HFC",1,"Upright",68,"Humains_cib119",1,1,348,"Hit"
"69","1","female",21,"right",1,"HFC",1,"Upright",69,"Humains_dis115",0,0,NA,"CorrectRejection"
"70","1","female",21,"right",1,"HFC",1,"Upright",70,"Humains_dis085",0,0,NA,"CorrectRejection"
"71","1","female",21,"right",1,"HFC",1,"Upright",71,"Humains_cib121",1,1,350,"Hit"
"72","1","female",21,"right",1,"HFC",1,"Upright",72,"Humains_dis092",0,0,NA,"CorrectRejection"
"73","1","female",21,"right",1,"HFC",1,"Upright",73,"Humains_cib043",1,1,332,"Hit"
"74","1","female",21,"right",1,"HFC",1,"Upright",74,"Humains_cib038",1,1,304,"Hit"
"75","1","female",21,"right",1,"HFC",1,"Upright",75,"Humains_cib056",1,1,331,"Hit"
"76","1","female",21,"right",1,"HFC",1,"Upright",76,"Humains_cib049",1,1,326,"Hit"
"77","1","female",21,"right",1,"HFC",1,"Upright",77,"Humains_dis108",0,0,NA,"CorrectRejection"
"78","1","female",21,"right",1,"HFC",1,"Upright",78,"Humains_cib052",1,1,320,"Hit"
"79","1","female",21,"right",1,"HFC",1,"Upright",79,"Humains_cib137",1,1,409,"Hit"
"80","1","female",21,"right",1,"HFC",1,"Upright",80,"Humains_dis114",0,0,NA,"CorrectRejection"
"81","1","female",21,"right",1,"HFC",1,"Upright",81,"Humains_dis118",0,1,284,"FalseAlarm"
"82","1","female",21,"right",1,"HFC",1,"Upright",82,"Humains_cib130",1,1,402,"Hit"
"83","1","female",21,"right",1,"HFC",1,"Upright",83,"Humains_cib042",1,0,NA,"Missed"
"84","1","female",21,"right",1,"HFC",1,"Upright",84,"Humains_cib109",1,1,298,"Hit"
"85","1","female",21,"right",1,"HFC",1,"Upright",85,"Humains_dis139",0,0,NA,"CorrectRejection"
"86","1","female",21,"right",1,"HFC",1,"Upright",86,"Humains_dis096",0,0,NA,"CorrectRejection"
"87","1","female",21,"right",1,"HFC",1,"Upright",87,"Humains_cib114",1,1,408,"Hit"
"88","1","female",21,"right",1,"HFC",1,"Upright",88,"Humains_cib051",1,1,323,"Hit"
"89","1","female",21,"right",1,"HFC",1,"Upright",89,"Humains_dis093",0,0,NA,"CorrectRejection"
"90","1","female",21,"right",1,"HFC",1,"Upright",90,"Humains_cib128",1,1,364,"Hit"
"91","1","female",21,"right",1,"HFC",1,"Upright",91,"Humains_dis102",0,0,NA,"CorrectRejection"
"92","1","female",21,"right",1,"HFC",1,"Upright",92,"Humains_cib068",1,1,353,"Hit"
"93","1","female",21,"right",1,"HFC",1,"Upright",93,"Humains_cib047",1,1,374,"Hit"
"94","1","female",21,"right",1,"HFC",1,"Upright",94,"Humains_dis089",0,0,NA,"CorrectRejection"
"95","1","female",21,"right",1,"HFC",1,"Upright",95,"Humains_dis129",0,0,NA,"CorrectRejection"
"96","1","female",21,"right",1,"HFC",1,"Upright",96,"Humains_dis125",0,0,NA,"CorrectRejection"
"97","1","female",21,"right",1,"HFC",1,"Upright",97,"Humains_cib053",1,1,377,"Hit"
"98","1","female",21,"right",1,"HFC",1,"Upright",98,"Humains_dis098",0,0,NA,"CorrectRejection"
"99","1","female",21,"right",1,"HFC",1,"Upright",99,"Humains_dis075",0,0,NA,"CorrectRejection"
"100","1","female",21,"right",1,"HFC",1,"Upright",100,"Humains_dis124",0,0,NA,"CorrectRejection"
"101","1","female",21,"right",1,"HFC",1,"Upright",101,"Humains_dis097",0,0,NA,"CorrectRejection"
"102","1","female",21,"right",1,"HFC",1,"Upright",102,"Humains_cib063",1,1,331,"Hit"
"103","1","female",21,"right",1,"HFC",1,"Upright",103,"Humains_dis140",0,0,NA,"CorrectRejection"
"104","1","female",21,"right",1,"HFC",1,"Upright",104,"Humains_dis109",0,0,NA,"CorrectRejection"
"105","1","female",21,"right",1,"HFC",1,"Upright",105,"Humains_dis076",0,0,NA,"CorrectRejection"
"106","1","female",21,"right",1,"HFC",1,"Upright",106,"Humains_cib132",1,1,480,"Hit"
"107","1","female",21,"right",1,"HFC",1,"Upright",107,"Humains_cib139",1,1,307,"Hit"
"108","1","female",21,"right",1,"HFC",1,"Upright",108,"Humains_dis094",0,0,NA,"CorrectRejection"
"109","1","female",21,"right",1,"HFC",1,"Upright",109,"Humains_dis099",0,0,NA,"CorrectRejection"
"110","1","female",21,"right",1,"HFC",1,"Upright",110,"Humains_cib061",1,1,321,"Hit"
"111","1","female",21,"right",1,"HFC",1,"Upright",111,"Humains_dis081",0,0,NA,"CorrectRejection"
"112","1","female",21,"right",1,"HFC",1,"Upright",112,"Humains_cib125",1,1,353,"Hit"
"113","1","female",21,"right",1,"HFC",1,"Upright",113,"Humains_cib122",1,1,338,"Hit"
"114","1","female",21,"right",1,"HFC",1,"Upright",114,"Humains_dis131",0,0,NA,"CorrectRejection"
"115","1","female",21,"right",1,"HFC",1,"Upright",115,"Humains_dis130",0,0,NA,"CorrectRejection"
"116","1","female",21,"right",1,"HFC",1,"Upright",116,"Humains_cib048",1,1,318,"Hit"
"117","1","female",21,"right",1,"HFC",1,"Upright",117,"Humains_cib054",1,1,323,"Hit"
"118","1","female",21,"right",1,"HFC",1,"Upright",118,"Humains_dis071",0,0,NA,"CorrectRejection"
"119","1","female",21,"right",1,"HFC",1,"Upright",119,"Humains_dis078",0,0,NA,"CorrectRejection"
"120","1","female",21,"right",1,"HFC",1,"Upright",120,"Humains_dis104",0,0,NA,"CorrectRejection"
"121","1","female",21,"right",1,"HFC",1,"Upright",121,"Humains_cib059",1,1,336,"Hit"
"122","1","female",21,"right",1,"HFC",1,"Upright",122,"Humains_dis116",0,0,NA,"CorrectRejection"
"123","1","female",21,"right",1,"HFC",1,"Upright",123,"Humains_dis086",0,0,NA,"CorrectRejection"
"124","1","female",21,"right",1,"HFC",1,"Upright",124,"Humains_dis134",0,0,NA,"CorrectRejection"
"125","1","female",21,"right",1,"HFC",1,"Upright",125,"Humains_cib115",1,1,333,"Hit"
"126","1","female",21,"right",1,"HFC",1,"Upright",126,"Humains_cib067",1,1,335,"Hit"
"127","1","female",21,"right",1,"HFC",1,"Upright",127,"Humains_dis111",0,0,NA,"CorrectRejection"
"128","1","female",21,"right",1,"HFC",1,"Upright",128,"Humains_cib108",1,1,342,"Hit"
"129","1","female",21,"right",1,"HFC",1,"Upright",129,"Humains_cib133",1,1,351,"Hit"
"130","1","female",21,"right",1,"HFC",1,"Upright",130,"Humains_cib131",1,1,326,"Hit"
"131","1","female",21,"right",1,"HFC",1,"Upright",131,"Humains_cib140",1,1,276,"Hit"
"132","1","female",21,"right",1,"HFC",1,"Upright",132,"Humains_dis074",0,0,NA,"CorrectRejection"
"133","1","female",21,"right",1,"HFC",1,"Upright",133,"Humains_dis101",0,0,NA,"CorrectRejection"
"134","1","female",21,"right",1,"HFC",1,"Upright",134,"Humains_dis132",0,0,NA,"CorrectRejection"
"135","1","female",21,"right",1,"HFC",1,"Upright",135,"Humains_cib045",1,1,347,"Hit"
"136","1","female",21,"right",1,"HFC",1,"Upright",136,"Humains_cib110",1,1,371,"Hit"
"137","1","female",21,"right",1,"HFC",1,"Upright",137,"Humains_dis105",0,0,NA,"CorrectRejection"
"138","1","female",21,"right",1,"HFC",1,"Upright",138,"Humains_dis100",0,0,NA,"CorrectRejection"
"139","1","female",21,"right",1,"HFC",1,"Upright",139,"Humains_dis082",0,0,NA,"CorrectRejection"
"140","1","female",21,"right",1,"HFC",1,"Upright",140,"Humains_dis110",0,0,NA,"CorrectRejection"
"141","1","female",21,"right",1,"HFC",2,"Inverted",1,"Humains_dis036",0,0,NA,"CorrectRejection"
"142","1","female",21,"right",1,"HFC",2,"Inverted",2,"Humains_dis017",0,0,NA,"CorrectRejection"
"143","1","female",21,"right",1,"HFC",2,"Inverted",3,"Humains_cib090",1,1,369,"Hit"
"144","1","female",21,"right",1,"HFC",2,"Inverted",4,"Humains_cib014",1,1,309,"Hit"
"145","1","female",21,"right",1,"HFC",2,"Inverted",5,"Humains_dis057",0,1,314,"FalseAlarm"
"146","1","female",21,"right",1,"HFC",2,"Inverted",6,"Humains_dis014",0,0,NA,"CorrectRejection"
"147","1","female",21,"right",1,"HFC",2,"Inverted",7,"Humains_dis029",0,0,NA,"CorrectRejection"
"148","1","female",21,"right",1,"HFC",2,"Inverted",8,"Humains_dis019",0,0,NA,"CorrectRejection"
"149","1","female",21,"right",1,"HFC",2,"Inverted",9,"Humains_cib077",1,1,387,"Hit"
"150","1","female",21,"right",1,"HFC",2,"Inverted",10,"Humains_cib084",1,1,274,"Hit"
"151","1","female",21,"right",1,"HFC",2,"Inverted",11,"Humains_cib030",1,1,349,"Hit"
"152","1","female",21,"right",1,"HFC",2,"Inverted",12,"Humains_dis056",0,0,NA,"CorrectRejection"
"153","1","female",21,"right",1,"HFC",2,"Inverted",13,"Humains_cib086",1,1,322,"Hit"
"154","1","female",21,"right",1,"HFC",2,"Inverted",14,"Humains_dis068",0,0,NA,"CorrectRejection"
"155","1","female",21,"right",1,"HFC",2,"Inverted",15,"Humains_cib012",1,1,334,"Hit"
"156","1","female",21,"right",1,"HFC",2,"Inverted",16,"Humains_cib003",1,1,305,"Hit"
"157","1","female",21,"right",1,"HFC",2,"Inverted",17,"Humains_cib026",1,1,334,"Hit"
"158","1","female",21,"right",1,"HFC",2,"Inverted",18,"Humains_cib035",1,1,274,"Hit"
"159","1","female",21,"right",1,"HFC",2,"Inverted",19,"Humains_dis025",0,0,NA,"CorrectRejection"
"160","1","female",21,"right",1,"HFC",2,"Inverted",20,"Humains_cib092",1,1,370,"Hit"
"161","1","female",21,"right",1,"HFC",2,"Inverted",21,"Humains_dis055",0,0,NA,"CorrectRejection"
"162","1","female",21,"right",1,"HFC",2,"Inverted",22,"Humains_cib078",1,1,293,"Hit"
"163","1","female",21,"right",1,"HFC",2,"Inverted",23,"Humains_dis011",0,0,NA,"CorrectRejection"
"164","1","female",21,"right",1,"HFC",2,"Inverted",24,"Humains_dis045",0,0,NA,"CorrectRejection"
"165","1","female",21,"right",1,"HFC",2,"Inverted",25,"Humains_dis033",0,0,NA,"CorrectRejection"
"166","1","female",21,"right",1,"HFC",2,"Inverted",26,"Humains_cib031",1,1,395,"Hit"
"167","1","female",21,"right",1,"HFC",2,"Inverted",27,"Humains_dis002",0,0,NA,"CorrectRejection"
"168","1","female",21,"right",1,"HFC",2,"Inverted",28,"Humains_dis067",0,0,NA,"CorrectRejection"
"169","1","female",21,"right",1,"HFC",2,"Inverted",29,"Humains_cib088",1,1,374,"Hit"
"170","1","female",21,"right",1,"HFC",2,"Inverted",30,"Humains_dis020",0,0,NA,"CorrectRejection"
"171","1","female",21,"right",1,"HFC",2,"Inverted",31,"Humains_dis046",0,0,NA,"CorrectRejection"
"172","1","female",21,"right",1,"HFC",2,"Inverted",32,"Humains_cib028",1,1,370,"Hit"
"173","1","female",21,"right",1,"HFC",2,"Inverted",33,"Humains_dis049",0,0,NA,"CorrectRejection"
"174","1","female",21,"right",1,"HFC",2,"Inverted",34,"Humains_dis013",0,0,NA,"CorrectRejection"
"175","1","female",21,"right",1,"HFC",2,"Inverted",35,"Humains_cib080",1,1,599,"Hit"
"176","1","female",21,"right",1,"HFC",2,"Inverted",36,"Humains_dis022",0,0,NA,"CorrectRejection"
"177","1","female",21,"right",1,"HFC",2,"Inverted",37,"Humains_dis032",0,0,NA,"CorrectRejection"
"178","1","female",21,"right",1,"HFC",2,"Inverted",38,"Humains_cib100",1,1,399,"Hit"
"179","1","female",21,"right",1,"HFC",2,"Inverted",39,"Humains_cib074",1,1,319,"Hit"
"180","1","female",21,"right",1,"HFC",2,"Inverted",40,"Humains_dis030",0,0,NA,"CorrectRejection"
"181","1","female",21,"right",1,"HFC",2,"Inverted",41,"Humains_cib019",1,1,325,"Hit"
"182","1","female",21,"right",1,"HFC",2,"Inverted",42,"Humains_dis015",0,0,NA,"CorrectRejection"
"183","1","female",21,"right",1,"HFC",2,"Inverted",43,"Humains_cib005",1,1,358,"Hit"
"184","1","female",21,"right",1,"HFC",2,"Inverted",44,"Humains_dis023",0,0,NA,"CorrectRejection"
"185","1","female",21,"right",1,"HFC",2,"Inverted",45,"Humains_dis027",0,0,NA,"CorrectRejection"
"186","1","female",21,"right",1,"HFC",2,"Inverted",46,"Humains_cib091",1,1,329,"Hit"
"187","1","female",21,"right",1,"HFC",2,"Inverted",47,"Humains_dis053",0,0,NA,"CorrectRejection"
"188","1","female",21,"right",1,"HFC",2,"Inverted",48,"Humains_dis037",0,0,NA,"CorrectRejection"
"189","1","female",21,"right",1,"HFC",2,"Inverted",49,"Humains_dis028",0,0,NA,"CorrectRejection"
"190","1","female",21,"right",1,"HFC",2,"Inverted",50,"Humains_dis044",0,0,NA,"CorrectRejection"
"191","1","female",21,"right",1,"HFC",2,"Inverted",51,"Humains_dis034",0,0,NA,"CorrectRejection"
"192","1","female",21,"right",1,"HFC",2,"Inverted",52,"Humains_cib025",1,1,432,"Hit"
"193","1","female",21,"right",1,"HFC",2,"Inverted",53,"Humains_cib075",1,1,417,"Hit"
"194","1","female",21,"right",1,"HFC",2,"Inverted",54,"Humains_dis043",0,0,NA,"CorrectRejection"
"195","1","female",21,"right",1,"HFC",2,"Inverted",55,"Humains_cib009",1,0,NA,"Missed"
"196","1","female",21,"right",1,"HFC",2,"Inverted",56,"Humains_cib008",1,1,403,"Hit"
"197","1","female",21,"right",1,"HFC",2,"Inverted",57,"Humains_dis041",0,0,NA,"CorrectRejection"
"198","1","female",21,"right",1,"HFC",2,"Inverted",58,"Humains_dis026",0,0,NA,"CorrectRejection"
"199","1","female",21,"right",1,"HFC",2,"Inverted",59,"Humains_cib104",1,1,306,"Hit"
"200","1","female",21,"right",1,"HFC",2,"Inverted",60,"Humains_cib079",1,1,381,"Hit"
"201","1","female",21,"right",1,"HFC",2,"Inverted",61,"Humains_dis042",0,0,NA,"CorrectRejection"
"202","1","female",21,"right",1,"HFC",2,"Inverted",62,"Humains_cib085",1,1,321,"Hit"
"203","1","female",21,"right",1,"HFC",2,"Inverted",63,"Humains_cib004",1,1,307,"Hit"
"204","1","female",21,"right",1,"HFC",2,"Inverted",64,"Humains_dis051",0,0,NA,"CorrectRejection"
"205","1","female",21,"right",1,"HFC",2,"Inverted",65,"Humains_cib101",1,1,349,"Hit"
"206","1","female",21,"right",1,"HFC",2,"Inverted",66,"Humains_dis038",0,0,NA,"CorrectRejection"
"207","1","female",21,"right",1,"HFC",2,"Inverted",67,"Humains_dis040",0,0,NA,"CorrectRejection"
"208","1","female",21,"right",1,"HFC",2,"Inverted",68,"Humains_dis003",0,0,NA,"CorrectRejection"
"209","1","female",21,"right",1,"HFC",2,"Inverted",69,"Humains_dis006",0,0,NA,"CorrectRejection"
"210","1","female",21,"right",1,"HFC",2,"Inverted",70,"Humains_cib089",1,1,413,"Hit"
"211","1","female",21,"right",1,"HFC",2,"Inverted",71,"Humains_cib032",1,1,301,"Hit"
"212","1","female",21,"right",1,"HFC",2,"Inverted",72,"Humains_cib021",1,1,360,"Hit"
"213","1","female",21,"right",1,"HFC",2,"Inverted",73,"Humains_cib027",1,1,410,"Hit"
"214","1","female",21,"right",1,"HFC",2,"Inverted",74,"Humains_cib082",1,1,307,"Hit"
"215","1","female",21,"right",1,"HFC",2,"Inverted",75,"Humains_dis065",0,0,NA,"CorrectRejection"
"216","1","female",21,"right",1,"HFC",2,"Inverted",76,"Humains_cib022",1,1,339,"Hit"
"217","1","female",21,"right",1,"HFC",2,"Inverted",77,"Humains_cib083",1,1,349,"Hit"
"218","1","female",21,"right",1,"HFC",2,"Inverted",78,"Humains_cib102",1,1,312,"Hit"
"219","1","female",21,"right",1,"HFC",2,"Inverted",79,"Humains_dis007",0,0,NA,"CorrectRejection"
"220","1","female",21,"right",1,"HFC",2,"Inverted",80,"Humains_cib099",1,1,317,"Hit"
"221","1","female",21,"right",1,"HFC",2,"Inverted",81,"Humains_cib001",1,1,347,"Hit"
"222","1","female",21,"right",1,"HFC",2,"Inverted",82,"Humains_dis008",0,0,NA,"CorrectRejection"
"223","1","female",21,"right",1,"HFC",2,"Inverted",83,"Humains_dis016",0,0,NA,"CorrectRejection"
"224","1","female",21,"right",1,"HFC",2,"Inverted",84,"Humains_dis031",0,0,NA,"CorrectRejection"
"225","1","female",21,"right",1,"HFC",2,"Inverted",85,"Humains_dis005",0,0,NA,"CorrectRejection"
"226","1","female",21,"right",1,"HFC",2,"Inverted",86,"Humains_cib011",1,1,376,"Hit"
"227","1","female",21,"right",1,"HFC",2,"Inverted",87,"Humains_cib095",1,1,513,"Hit"
"228","1","female",21,"right",1,"HFC",2,"Inverted",88,"Humains_cib097",1,1,310,"Hit"
"229","1","female",21,"right",1,"HFC",2,"Inverted",89,"Humains_cib105",1,1,346,"Hit"
"230","1","female",21,"right",1,"HFC",2,"Inverted",90,"Humains_cib034",1,1,327,"Hit"
"231","1","female",21,"right",1,"HFC",2,"Inverted",91,"Humains_dis059",0,0,NA,"CorrectRejection"
"232","1","female",21,"right",1,"HFC",2,"Inverted",92,"Humains_cib073",1,1,474,"Hit"
"233","1","female",21,"right",1,"HFC",2,"Inverted",93,"Humains_cib006",1,1,343,"Hit"
"234","1","female",21,"right",1,"HFC",2,"Inverted",94,"Humains_cib072",1,1,320,"Hit"
"235","1","female",21,"right",1,"HFC",2,"Inverted",95,"Humains_dis061",0,0,NA,"CorrectRejection"
"236","1","female",21,"right",1,"HFC",2,"Inverted",96,"Humains_cib029",1,1,340,"Hit"
"237","1","female",21,"right",1,"HFC",2,"Inverted",97,"Humains_dis058",0,0,NA,"CorrectRejection"
"238","1","female",21,"right",1,"HFC",2,"Inverted",98,"Humains_dis018",0,0,NA,"CorrectRejection"
"239","1","female",21,"right",1,"HFC",2,"Inverted",99,"Humains_cib093",1,1,354,"Hit"
"240","1","female",21,"right",1,"HFC",2,"Inverted",100,"Humains_cib020",1,1,319,"Hit"
"241","1","female",21,"right",1,"HFC",2,"Inverted",101,"Humains_cib016",1,1,303,"Hit"
"242","1","female",21,"right",1,"HFC",2,"Inverted",102,"Humains_cib103",1,1,296,"Hit"
"243","1","female",21,"right",1,"HFC",2,"Inverted",103,"Humains_dis004",0,0,NA,"CorrectRejection"
"244","1","female",21,"right",1,"HFC",2,"Inverted",104,"Humains_dis052",0,0,NA,"CorrectRejection"
"245","1","female",21,"right",1,"HFC",2,"Inverted",105,"Humains_cib018",1,1,370,"Hit"
"246","1","female",21,"right",1,"HFC",2,"Inverted",106,"Humains_dis009",0,0,NA,"CorrectRejection"
"247","1","female",21,"right",1,"HFC",2,"Inverted",107,"Humains_cib007",1,1,382,"Hit"
"248","1","female",21,"right",1,"HFC",2,"Inverted",108,"Humains_dis050",0,0,NA,"CorrectRejection"
"249","1","female",21,"right",1,"HFC",2,"Inverted",109,"Humains_dis012",0,0,NA,"CorrectRejection"
"250","1","female",21,"right",1,"HFC",2,"Inverted",110,"Humains_dis047",0,0,NA,"CorrectRejection"
"251","1","female",21,"right",1,"HFC",2,"Inverted",111,"Humains_dis064",0,0,NA,"CorrectRejection"
"252","1","female",21,"right",1,"HFC",2,"Inverted",112,"Humains_cib013",1,1,325,"Hit"
"253","1","female",21,"right",1,"HFC",2,"Inverted",113,"Humains_dis021",0,0,NA,"CorrectRejection"
"254","1","female",21,"right",1,"HFC",2,"Inverted",114,"Humains_cib010",1,1,320,"Hit"
"255","1","female",21,"right",1,"HFC",2,"Inverted",115,"Humains_dis060",0,0,NA,"CorrectRejection"
"256","1","female",21,"right",1,"HFC",2,"Inverted",116,"Humains_dis010",0,0,NA,"CorrectRejection"
"257","1","female",21,"right",1,"HFC",2,"Inverted",117,"Humains_cib015",1,1,392,"Hit"
"258","1","female",21,"right",1,"HFC",2,"Inverted",118,"Humains_cib096",1,1,417,"Hit"
"259","1","female",21,"right",1,"HFC",2,"Inverted",119,"Humains_cib081",1,1,318,"Hit"
"260","1","female",21,"right",1,"HFC",2,"Inverted",120,"Humains_dis001",0,0,NA,"CorrectRejection"
"261","1","female",21,"right",1,"HFC",2,"Inverted",121,"Humains_dis069",0,0,NA,"CorrectRejection"
"262","1","female",21,"right",1,"HFC",2,"Inverted",122,"Humains_cib071",1,1,363,"Hit"
"263","1","female",21,"right",1,"HFC",2,"Inverted",123,"Humains_cib023",1,1,294,"Hit"
"264","1","female",21,"right",1,"HFC",2,"Inverted",124,"Humains_cib076",1,1,274,"Hit"
"265","1","female",21,"right",1,"HFC",2,"Inverted",125,"Humains_cib024",1,1,314,"Hit"
"266","1","female",21,"right",1,"HFC",2,"Inverted",126,"Humains_dis062",0,0,NA,"CorrectRejection"
"267","1","female",21,"right",1,"HFC",2,"Inverted",127,"Humains_cib087",1,1,412,"Hit"
"268","1","female",21,"right",1,"HFC",2,"Inverted",128,"Humains_cib033",1,1,286,"Hit"
